ldm-pt/mapping.tsv	COMPARISON
lexconn-fr/mapping.tsv	COMPARISON
czedlex-cs/mapping.tsv	COMPARISON:Concession
dimlex-bn/mapping.tsv	COMPARISON:Concession
ldm-pt/mapping.tsv	COMPARISON:Concession
lexconn-fr/mapping.tsv	COMPARISON:Concession
dimlex-de/mapping.tsv	COMPARISON:Concession:Arg1-as-denier
discodict-nl/mapping.tsv	COMPARISON:Concession:Arg1-as-denier
ldm-pt/mapping.tsv	COMPARISON:Concession:Arg1-as-denier
lico-it/mapping.tsv	COMPARISON:Concession:Arg1-as-denier
arabic-ar/mapping.tsv	COMPARISON:Concession:Arg2-as-denier
dimlex-de/mapping.tsv	COMPARISON:Concession:Arg2-as-denier
discodict-nl/mapping.tsv	COMPARISON:Concession:Arg2-as-denier
ldm-pt/mapping.tsv	COMPARISON:Concession:Arg2-as-denier
lico-it/mapping.tsv	COMPARISON:Concession:Arg2-as-denier
arabic-ar/mapping.tsv	COMPARISON:Contrast
czedlex-cs/mapping.tsv	COMPARISON:Contrast
dimlex-bn/mapping.tsv	COMPARISON:Contrast
dimlex-de/mapping.tsv	COMPARISON:Contrast
discodict-nl/mapping.tsv	COMPARISON:Contrast
ldm-pt/mapping.tsv	COMPARISON:Contrast
lexconn-fr/mapping.tsv	COMPARISON:Contrast
lico-it/mapping.tsv	COMPARISON:Contrast
dimlex-de/mapping.tsv	COMPARISON:Similarity
discodict-nl/mapping.tsv	COMPARISON:Similarity
ldm-pt/mapping.tsv	COMPARISON:Similarity
lexconn-fr/mapping.tsv	COMPARISON:Similarity
lico-it/mapping.tsv	COMPARISON:Similarity
ldm-pt/mapping.tsv	CONTINGENCY
czedlex-cs/mapping.tsv	CONTINGENCY:Cause
discodict-nl/mapping.tsv	CONTINGENCY:Cause
ldm-pt/mapping.tsv	CONTINGENCY:Cause
lexconn-fr/mapping.tsv	CONTINGENCY:Cause
arabic-ar/mapping.tsv	CONTINGENCY:Cause:Reason
czedlex-cs/mapping.tsv	CONTINGENCY:Cause:Reason
dimlex-bn/mapping.tsv	CONTINGENCY:Cause:Reason
dimlex-de/mapping.tsv	CONTINGENCY:Cause:Reason
discodict-nl/mapping.tsv	CONTINGENCY:Cause:Reason
ldm-pt/mapping.tsv	CONTINGENCY:Cause:Reason
lico-it/mapping.tsv	CONTINGENCY:Cause:Reason
arabic-ar/mapping.tsv	CONTINGENCY:Cause:Result
czedlex-cs/mapping.tsv	CONTINGENCY:Cause:Result
dimlex-bn/mapping.tsv	CONTINGENCY:Cause:Result
dimlex-de/mapping.tsv	CONTINGENCY:Cause:Result
discodict-nl/mapping.tsv	CONTINGENCY:Cause:Result
ldm-pt/mapping.tsv	CONTINGENCY:Cause:Result
lexconn-fr/mapping.tsv	CONTINGENCY:Cause:Result
lico-it/mapping.tsv	CONTINGENCY:Cause:Result
arabic-ar/mapping.tsv	CONTINGENCY:Condition
czedlex-cs/mapping.tsv	CONTINGENCY:Condition
dimlex-bn/mapping.tsv	CONTINGENCY:Condition
ldm-pt/mapping.tsv	CONTINGENCY:Condition
lexconn-fr/mapping.tsv	CONTINGENCY:Condition
lico-it/mapping.tsv	CONTINGENCY:Condition
dimlex-de/mapping.tsv	CONTINGENCY:Condition:Arg1-as-cond
discodict-nl/mapping.tsv	CONTINGENCY:Condition:Arg1-as-cond
dimlex-de/mapping.tsv	CONTINGENCY:Condition:Arg2-as-cond
discodict-nl/mapping.tsv	CONTINGENCY:Condition:Arg2-as-cond
ldm-pt/mapping.tsv	CONTINGENCY:Condition:Arg2-as-cond
dimlex-bn/mapping.tsv	CONTINGENCY:Negative-condition
ldm-pt/mapping.tsv	CONTINGENCY:Negative-condition
