absolutely	en	_	_	_	0.0
accordingly	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	1.0
actually	en	_	_	_	0.0
additionally	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	1.0
admittedly	en	_	_	_	0.0
afterward	en	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	1.0
again	en	_	_	_	0.0
already	en	_	_	_	0.0
also	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	1.0
also	en	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail	1.0
also	en	TEMPORAL	TEMPORAL:Synchronous	TEMPORAL:Synchronous	1.0
alternately	en	_	_	_	0.0
alternatively	en	EXPANSION	EXPANSION:Disjunction	EXPANSION:Disjunction	1.0
although	en	COMPARISON	COMPARISON	COMPARISON	1.0
although	en	COMPARISON	COMPARISON:Concession	COMPARISON:Concession	1.0
although	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	1.0
although	en	EXPANSION	EXPANSION:Exception	EXPANSION:Exception	1.0
altogether	en	_	_	_	0.0
amazingly	en	_	_	_	0.0
and	en	COMPARISON	COMPARISON:Concession	COMPARISON:Concession	1.0
and	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	1.0
and	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	1.0
and	en	CONTINGENCY	CONTINGENCY:Condition	CONTINGENCY:Condition	1.0
and	en	EXPANSION	EXPANSION	EXPANSION	1.0
and	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	1.0
and	en	EXPANSION	EXPANSION:Instantiation	EXPANSION:Instantiation	1.0
and	en	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail	1.0
and	en	EXPANSION	EXPANSION:Level-of-detail	EXPANSION:Level-of-detail:Arg1-as-detail	1.0
and	en	TEMPORAL	TEMPORAL:Asynchronous	TEMPORAL:Asynchronous:Precedence	1.0
anyway	en	_	_	_	0.0
apparently	en	_	_	_	0.0
arguably	en	_	_	_	0.0
as a result	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	1.0
basically	en	_	_	_	0.0
because of that	en	_	_	_	0.0
because of this	en	_	_	_	0.0
besides	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	1.0
besides	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	1.0
but	en	COMPARISON	COMPARISON	COMPARISON	1.0
but	en	COMPARISON	COMPARISON:Concession	COMPARISON:Concession	1.0
but	en	COMPARISON	COMPARISON:Contrast	COMPARISON:Contrast	1.0
but	en	CONTINGENCY	CONTINGENCY:Cause	CONTINGENCY:Cause:Result	1.0
but	en	EXPANSION	EXPANSION	EXPANSION	1.0
but	en	EXPANSION	EXPANSION:Conjunction	EXPANSION:Conjunction	1.0
